2002-05-29_00Z, ATC DCP 1,   ,Init 2002052800, (39.482 N, -76.087 W)            
ABBEY PT  ;   1. M;  20.  LBS.                                                  
   394483.00  4358899.00        1.00       20.00    40000.00        5.00      200.00
    5.000000              72
   0.0000000E+00          94
    23451.33       119.5214       13.90344    
    23468.03       119.5340       13.92283    
    23571.66       119.7164       14.14733    
    23721.14       119.5479       14.03918    
    23774.93       120.3538       14.86668    
    23886.33       120.8109       15.36852    
    24175.79       119.7215       14.39413    
    24308.01       125.6020       20.32676    
    24358.62       119.1050       13.84969    
    25944.04       101.8250      -2.827850    
    26761.06       102.3108      -2.045845    
    27137.41       102.5296      -1.693626    
    30070.80       88.40273      -14.83978    
    33380.53       86.63045      -15.61440    
    36521.90       98.93644      -2.449081    
    36690.27       85.12634      -16.21523    
    15.00000              94
    1.000000       201.7617      0.0000000E+00
    1395.828       125.1254      -7.450035    
    2790.657       118.0746      -7.881554    
    4185.486       114.8307      -7.252632    
    5580.315       113.1662      -6.169029    
    6975.145       112.3873      -4.816238    
    8369.974       112.2351      -3.226692    
    9764.803       112.6880      -1.301140    
    10883.99       124.3349       11.38254    
    10907.65       130.1427       17.21114    
    10932.87       129.8204       16.91090    
    10959.82       129.6253       16.73927    
    10987.98       129.4609       16.59943    
    11018.52       129.1860       16.35098    
    11041.15       128.9341       16.11874    
    11075.05       128.7690       15.98286    
    11110.82       128.5089       15.75364    
    11148.08       128.5662       15.84287    
    11159.63       129.5466       16.83322    
    11186.98       128.2621       15.57204    
    11227.36       128.1552       15.49966    
    11269.45       128.0023       15.38244    
    11310.20       128.2283       15.64299    
    11354.94       127.9772       15.42954    
    11410.51       127.9127       15.41168    
    11446.98       127.8846       15.41405    
    11493.78       127.6693       15.23776    
    11541.11       127.6323       15.24003    
    11590.45       127.4431       15.09161    
    11643.24       127.3527       15.04463    
    11697.81       127.2250       14.96165    
    11749.28       127.1827       14.96124    
    11849.60       126.7600       14.61982    
    11866.25       127.1895       15.06274    
    11927.40       127.2999       15.22221    
    11991.46       127.4289       15.40243    
    12055.07       127.7063       15.73032    
    12123.31       128.1523       16.23029    
    12554.46       122.9338       11.34563    
    13856.31       102.8181      -7.827370    
    15671.40       104.0398      -5.429543    
    16998.82       104.4720      -4.220497    
    18099.13       104.6567      -3.436478    
    19078.78       104.7282      -2.861389    
    19952.45       104.7372      -2.424606    
    20764.94       104.7049      -2.075493    
    21895.41       117.4853       11.21135    
    21932.12       123.0245       16.76659    
    21981.51       122.6327       16.39631    
    22036.21       122.3268       16.11411    
    22096.35       122.0538       15.86720    
    22160.43       121.8235       15.66451    
    22215.60       121.4205       15.28526    
    22278.27       121.1465       15.03822    
    22352.02       120.8696       14.79283    
    22426.99       120.9291       14.88436    
    22513.65       120.5159       14.50805    
    22611.27       120.5836       14.61708    
    22682.87       120.4329       14.49657    
    22751.64       120.5784       14.67097    
    22846.30       120.4495       14.58171    
    22942.98       120.2740       14.44663    
    23025.77       120.3653       14.57230    
    23118.62       120.0917       14.33719    
    23217.04       119.9412       14.22726    
    23316.90       119.8683       14.19540    
    23497.76       119.4548       13.85570    
    23570.70       119.5517       13.98219    
    23691.47       119.5353       14.01463    
    23934.56       124.5310       19.10783    
    23970.78       127.8644       22.45569    
    24017.93       124.3395       18.94961    
    24168.01       125.3448       20.01438    
    24250.00       125.4036       20.10555    
    24280.63       121.1669       15.88088    
    24399.29       122.0704       16.83104    
    24777.25       99.74980      -5.342728    
    26590.05       101.2251      -3.192772    
    27176.63       101.4908      -2.718567    
    27913.75       101.8167      -2.136963    
    30382.47       98.75172      -4.392258    
    32178.84       96.67419      -5.920952    
    33588.31       97.16460      -5.020950    
    33636.13       113.1145       10.94254    
    33736.54       113.1381       10.99467    
    33864.06       113.1614       11.05394    
    34014.14       113.1598       11.09458    
    34112.09       113.2845       11.24680    
    34755.81       97.55548      -4.303604    
    35176.42       113.0762       11.33205    
    35358.03       113.1553       11.46034    
    36153.40       112.2233       10.74084    
    36477.81       112.1612       10.76418    
    36794.16       84.53270      -16.78185    
    20.00000              94
    1.000000       201.7617      0.0000000E+00
    1541.545       125.3040      -6.322678    
    3082.090       119.7378      -5.269264    
    4622.635       117.6461      -3.488052    
    6163.180       116.8553      -1.530693    
    7703.725       116.7876      0.5333023    
    9244.270       117.3329       2.820396    
    10784.81       118.8329       5.793076    
    10884.26       124.0550       11.10287    
    10909.49       129.3497       16.41969    
    10936.33       128.7641       15.85754    
    10965.10       127.9423       15.06090    
    10995.37       127.3380       14.48292    
    11018.39       126.5509       13.71585    
    11053.37       125.9209       13.11606    
    11090.35       125.2717       12.49878    
    11128.81       124.5910       11.85118    
    11169.55       123.9667       11.26175    
    11217.42       123.2521       10.58810    
    11255.76       122.9114       10.27994    
    11299.14       122.9230       10.32826    
    11346.63       122.9371       10.38245    
    11395.87       122.9687       10.45547    
    11444.59       123.0232       10.55068    
    11494.75       123.0976       10.66689    
    11545.22       123.1937       10.80489    
    11598.02       123.3088       10.96360    
    11654.97       123.4390       11.14056    
    11709.65       123.6122       11.35844    
    11769.76       123.7936       11.58881    
    11865.21       123.6557       11.52802    
    11894.08       124.2464       12.14198    
    11959.36       124.5276       12.47552    
    12071.60       124.2719       12.30904    
    12090.01       125.2522       13.30394    
    12156.96       125.7238       13.82821    
    12325.36       131.6002       19.83614    
    12371.78       124.2336       12.50545    
    14540.03       109.6200     -0.5652847    
    15081.14       102.5779      -7.258209    
    16849.64       103.3168      -5.459862    
    18195.81       104.7930      -3.249313    
    18233.96       103.6052      -4.417091    
    19427.23       103.7204      -3.696259    
    20490.82       103.7532      -3.154182    
    21851.58       104.1318      -2.161232    
    21982.59       117.0173       10.78130    
    22041.02       116.8466       10.63596    
    22106.17       116.6862       10.50385    
    22174.02       116.5493       10.39623    
    22244.77       116.4327       10.31000    
    22309.54       116.3421       10.24725    
    22374.97       116.2758       10.20886    
    22460.14       116.2056       10.17501    
    22542.11       116.1607       10.16492    
    22631.81       116.1280       10.17013    
    22723.88       116.0947       10.17564    
    22812.55       116.0986       10.21678    
    22871.76       116.1983       10.34123    
    22958.43       116.2585       10.43755    
    23023.24       116.3570       10.56294    
    23079.79       116.4998       10.72921    
    23137.31       116.6654       10.91858    
    23189.56       116.8492       11.12395    
    23276.27       117.0284       11.33878    
    23367.04       117.2178       11.56541    
    23478.51       117.4355       11.82858    
    23597.55       117.6721       12.11345    
    23742.34       117.7414       12.24119    
    23748.56       117.7443       12.24666    
    23832.86       118.2518       12.78801    
    23968.04       118.6094       13.19961    
    24135.88       118.6807       13.33757    
    24363.57       125.3815       20.12814    
    24425.44       125.2695       20.04036    
    25507.36       116.9214       12.10637    
    26129.01       115.0427       10.45768    
    26475.13       114.0642       9.604942    
    26993.88       105.0252      0.7513123    
    27823.91       105.1525       1.167999    
    29162.19       105.3500       1.814316    
    29163.13       105.3501       1.814766    
    30245.41       105.5033       2.316093    
    32818.91       105.8466       3.439598    
    33112.77       113.0140       10.69219    
    33196.62       112.8789       10.58131    
    33303.66       112.7497       10.48283    
    33415.27       112.6147       10.37978    
    33496.94       112.5705       10.35895    
    33516.57       112.5599       10.35394    
    34263.63       106.0277       4.032295    
    36474.69       108.4094       7.011543    
    36748.47       96.62359      -4.702843    
    37049.50       96.68733      -4.561150    
    25.00000             113
    1.000000       201.7617      0.0000000E+00
    1398.620       126.2304      -6.325951    
    2796.240       120.3571      -5.579918    
    4193.861       118.0049      -4.059265    
    5591.482       116.9734      -2.342667    
    6989.104       116.6365     -0.5479279    
    8386.725       116.7911       1.348488    
    9784.346       117.4546       3.484627    
    10867.82       124.5536       11.58708    
    10889.18       130.2620       17.31416    
    10912.72       129.9895       17.06239    
    10938.43       129.8526       16.94794    
    10966.20       129.5515       16.67107    
    10995.91       129.3073       16.45267    
    11028.55       129.2834       16.45716    
    11053.31       128.9191       16.11427    
    11090.35       128.7796       16.00672    
    11129.64       128.4606       15.72150    
    11171.15       128.3462       15.64270    
    11181.97       130.0741       17.37979    
    11217.23       128.2729       15.60867    
    11258.26       128.2347       15.60540    
    11306.01       128.0668       15.47787    
    11356.06       127.6694       15.12276    
    11413.39       127.3897       14.89109    
    11459.44       127.1322       14.67208    
    11512.15       126.9802       14.56398    
    11567.50       126.7443       14.37386    
    11625.62       126.4131       14.09052    
    11684.01       126.2350       13.96034    
    11747.43       126.1057       13.88278    
    11833.90       125.5883       13.43544    
    11879.72       125.6257       13.50977    
    11948.15       125.5000       13.43887    
    12046.78       125.1707       13.18819    
    12085.41       125.4426       13.49061    
    12155.45       125.5442       13.64748    
    12231.54       125.7099       13.87284    
    12317.31       125.8535       14.08313    
    12490.46       131.3150       19.67802    
    12511.00       131.3876       19.76637    
    12579.59       127.3705       15.80145    
    14926.72       101.1579      -8.776550    
    17251.80       102.1709      -6.380463    
    18966.16       102.5101      -5.136002    
    20315.53       102.6571      -4.332420    
    21591.53       102.6862      -3.721214    
    21892.43       117.4831       11.20790    
    21947.92       123.1202       16.86915    
    21999.32       122.6948       16.46608    
    22078.84       122.2289       16.03467    
    22126.22       122.1152       15.94146    
    22196.66       121.9179       15.77453    
    22268.31       121.9158       15.80319    
    22324.56       121.4085       15.32002    
    22419.69       121.1529       15.10502    
    22498.45       120.8390       14.82463    
    22617.06       120.6970       14.73292    
    22707.01       120.3728       14.44668    
    22838.19       119.8743       14.00314    
    22913.45       119.8833       14.04361    
    23077.02       119.1096       13.33782    
    23150.26       118.9015       13.16000    
    23309.02       118.4133       12.73709    
    23391.17       118.2646       12.62204    
    23504.46       118.1096       12.51324    
    23665.25       117.7502       12.21891    
    23756.63       117.7083       12.21383    
    23900.98       117.6118       12.17521    
    24109.70       117.1187       11.76527    
    24175.52       117.4531       12.12571    
    24330.70       117.4443       12.17802    
    24516.23       117.3851       12.19135    
    24659.61       117.2055       12.06748    
    24786.30       123.3522       18.26320    
    24788.20       123.3590       18.27071    
    24963.57       118.4049       13.38393    
    25142.65       118.8883       13.93564    
    25547.75       125.0055       20.20555    
    26034.52       122.6972       18.07755    
    26260.98       115.6067       11.06989    
    27727.69       99.18337      -4.834213    
    28364.06       99.52881      -4.271973    
    29903.69       100.0868      -3.208946    
    30795.77       86.55034      -16.46455    
    33368.70       112.5095       10.26128    
    33467.35       112.3822       10.16219    
    33574.48       112.2763       10.08679    
    33672.27       112.1998       10.03809    
    33783.01       112.1057       9.975327    
    33863.84       112.0795       9.972015    
    33933.42       112.0571       9.969177    
    34106.80       111.9532       9.913986    
    34254.71       111.9488       9.950966    
    34463.57       111.8597       9.919991    
    34687.54       111.7856       9.907707    
    34999.61       111.5796       9.787277    
    35107.45       111.7495       9.986618    
    35261.51       111.8189       10.09784    
    35351.66       112.1372       10.44051    
    35513.31       112.2619       10.60881    
    35751.81       112.2705       10.68135    
    35909.18       112.5706       11.02341    
    36128.91       112.7557       11.26678    
    36544.64       118.8126       17.43307    
    36548.73       118.8138       17.43533    
    36780.16       113.5456       12.22746    
    36931.92       113.3686       12.08977    
    37186.74       113.1510       11.93788    
    37476.15       112.7397       11.60062    
    37761.03       120.0818       19.01505    
    38115.46       119.3353       18.35782    
    39144.83       111.3477       10.62484    
    30.00000              91
    1.000000       201.7617      0.0000000E+00
    1649.297       123.3320      -7.649124    
    3297.595       116.6467      -7.714645    
    4945.893       113.7624      -6.725922    
    6594.190       112.4410      -5.299179    
    8242.488       112.0218      -3.586586    
    9890.786       112.3363      -1.530304    
    10952.51       124.4929       11.60053    
    10973.80       130.1750       17.30115    
    10997.44       129.9599       17.10663    
    11023.29       129.7136       16.88274    
    11052.13       129.4385       16.63260    
    11082.04       129.2142       16.43410    
    11105.25       128.9586       16.19856    
    11140.99       128.6385       15.90915    
    11179.08       128.5537       15.85696    
    11219.77       128.3158       15.65376    
    11262.75       127.8742       15.24866    
    11308.13       127.5930       15.00591    
    11355.20       127.3245       14.77713    
    11409.45       126.7013       14.19940    
    11455.97       126.3534       13.89038    
    11508.59       126.1213       13.70206    
    11539.08       127.4248       15.03089    
    11561.21       125.7893       13.41366    
    11618.88       125.5068       13.17870    
    11680.46       125.0889       12.81131    
    11744.41       124.8096       12.58416    
    11824.35       124.3089       12.14827    
    11878.84       124.2311       12.11446    
    11949.22       123.9354       11.87514    
    12037.17       123.6889       11.69875    
    12089.90       123.7282       11.77977    
    12162.22       123.7420       11.85061    
    12240.65       123.7215       11.89146    
    12326.23       123.7376       11.97421    
    12459.35       123.3721       11.71127    
    12487.80       124.1544       12.51544    
    12571.30       124.4519       12.87661    
    12661.16       124.8992       13.39192    
    12758.21       125.4251       13.99075    
    13187.38       121.8429       10.72466    
    14450.96       99.22344      -11.02052    
    17692.03       100.8163      -7.494263    
    19860.79       101.2279      -5.977844    
    21631.85       101.3754      -5.014252    
    22110.18       117.2599       11.07919    
    22162.90       116.9455       10.78759    
    22222.06       116.6534       10.52094    
    22279.42       116.4245       10.31672    
    22344.51       116.2078       10.12787    
    22409.78       115.9990       9.946945    
    22472.23       115.8563       9.830833    
    22562.25       115.6899       9.702621    
    22636.01       115.5663       9.610237    
    22719.05       115.4632       9.542145    
    22807.50       115.3679       9.483910    
    22865.77       115.3440       9.484436    
    22939.58       115.3227       9.493904    
    23002.13       115.3195       9.516678    
    23030.53       115.4115       9.620522    
    23060.68       115.5068       9.728317    
    23086.55       115.6295       9.861710    
    23115.70       115.7747       10.01891    
    23144.80       115.9362       10.19249    
    23173.53       116.1309       10.39903    
    23208.84       114.7780       9.060638    
    23258.56       114.8927       9.195839    
    23318.84       114.9808       9.308708    
    23385.69       115.0330       9.388206    
    23529.55       115.1414       9.555168    
    23927.12       117.1620       11.73591    
    24160.98       117.3419       12.00870    
    24516.18       116.9670       11.77326    
    24693.21       116.6513       11.52627    
    25359.19       123.1532       18.28246    
    25458.76       126.9541       22.12082    
    25920.16       125.3434       20.68178    
    25944.62       122.0317       17.37902    
    27754.57       116.0571       12.04875    
    28669.63       114.8219       11.12347    
    30815.92       112.4610       9.452332    
    31048.42       112.2162       9.279373    
    32789.28       110.4296       8.014008    
    33484.53       112.7993       10.58423    
    33581.42       112.5384       10.35088    
    33681.54       112.3042       10.14512    
    33777.46       112.1176       9.985680    
    33877.28       109.4103       7.306557    
    36938.64       106.5256       5.248489    
    38134.57       105.4632       4.490501    
    35.00000              65
    1.000000       201.7617      0.0000000E+00
    1109.773       128.0444      -6.722137    
    2218.548       121.0671      -7.081093    
    3327.322       117.8417      -6.433952    
    4436.096       116.1425      -5.385155    
    5544.870       115.2711      -4.124969    
    6653.644       114.9452      -2.709213    
    7762.418       115.0670      -1.114807    
    8871.192       115.6902      0.7840958    
    9979.966       117.2217       3.440857    
    11088.74       124.5187       11.74445    
    11110.23       130.2077       17.45187    
    11134.50       129.8593       17.12439    
    11161.49       129.6403       16.92847    
    11191.01       129.3546       16.66800    
    11212.88       129.2895       16.62157    
    11247.64       128.9877       16.34934    
    11285.36       128.7974       16.19109    
    11325.12       128.3768       15.80408    
    11368.41       128.0814       15.54514    
    11415.38       127.6042       15.10731    
    11459.64       127.2247       14.76475    
    11509.32       127.0196       14.60100    
    11561.80       126.5738       14.19868    
    11617.52       126.0927       13.76355    
    11677.80       125.8530       13.57329    
    11740.63       125.2314       13.00296    
    11811.30       124.8663       12.69518    
    11874.24       124.5312       12.41083    
    11945.61       124.0427       11.97958    
    12026.14       123.7719       11.77297    
    12091.73       123.5768       11.62983    
    12166.53       123.2359       11.34788    
    12245.30       123.0885       11.26210    
    12334.12       122.8576       11.10024    
    12451.34       122.4906       10.82370    
    12506.87       122.7206       11.09618    
    12593.86       122.8535       11.29527    
    12683.05       122.9771       11.48634    
    12778.61       123.1896       11.77055    
    12876.51       123.4625       12.11636    
    12979.61       123.8348       12.56487    
    13086.86       124.3482       13.15689    
    13336.81       130.6071       19.59657    
    13455.56       129.4172       18.49130    
    15971.54       123.8156       14.52749    
    19738.94       121.0449       13.78031    
    22356.38       119.4124       13.33749    
    24524.45       118.1988       13.00828    
    25697.30       117.5863       12.84211    
    25720.53       117.7605       13.02497    
    25741.00       117.9547       13.22676    
    25788.96       117.7793       13.06914    
    25836.93       117.7057       13.01330    
    25884.89       118.5384       13.86375    
    25932.86       119.2512       14.59417    
    25953.00       119.4496       14.80004    
    27103.71       89.10918      -15.12588    
    27121.12       95.51236      -8.716568    
    29682.96       96.66026      -6.706268    
    30785.70       97.12416      -5.893845    
    32262.22       97.50397      -5.066452    
    33081.69       97.70734      -4.623421    
    34841.48       85.03866      -16.79691    
    37420.74       84.16401      -16.98920    
    40.00000              54
    1.000000       201.7617      0.0000000E+00
    1799.862       121.9477      -8.198738    
    3598.724       114.8983      -8.628174    
    5397.585       111.7150      -7.938278    
    7196.446       110.1711      -6.733986    
    8995.308       109.5935      -5.179810    
    10794.17       109.7987      -3.232803    
    11301.32       124.2045       11.61166    
    11323.59       129.8676       17.29358    
    11348.59       129.4053       16.85229    
    11376.49       129.0546       16.52505    
    11396.59       128.9468       16.43417    
    11429.08       128.2296       15.74411    
    11464.17       127.7406       15.28442    
    11502.13       127.1602       14.73560    
    11543.08       126.4789       14.08825    
    11586.91       126.0389       13.68452    
    11634.86       125.4549       13.13998    
    11686.46       124.7790       12.50634    
    11741.26       123.9188       11.69087    
    11799.33       123.4105       11.22968    
    11860.43       122.7266       10.59512    
    11925.01       122.1574       10.07784    
    11992.62       121.6268       9.601181    
    12058.47       121.2089       9.235626    
    12128.90       120.8690       8.951378    
    12208.73       120.4855       8.630539    
    12286.11       120.3581       8.563560    
    12373.25       120.2125       8.485451    
    12454.61       120.1708       8.506409    
    12538.84       120.1798       8.579758    
    12593.03       122.4581       10.89925    
    12644.76       120.1487       8.629036    
    12721.58       120.4273       8.965546    
    12842.21       120.4632       9.091599    
    12918.58       120.8808       9.565811    
    13064.20       120.8678       9.659943    
    13126.57       121.5214       10.35900    
    13307.52       121.3208       10.28922    
    13339.08       122.3857       11.37681    
    13546.80       128.4946       17.63335    
    13555.39       128.4662       17.61099    
    13893.45       121.8714       11.25157    
    14391.89       119.4196       9.136505    
    16042.03       104.1488      -5.097176    
    20782.74       97.33909      -9.433144    
    24579.07       97.73425      -7.434998    
    27149.22       88.09382      -16.12521    
    29719.38       86.98607      -16.36875    
    32081.38       95.05911      -7.565018    
    32289.53       95.10477      -7.457558    
    34859.69       95.64586      -6.184723    
    35575.50       95.78968      -5.846695    
    37429.84       84.16104      -16.98986    
    45.00000              53
    1.000000       201.7617      0.0000000E+00
    2136.796       120.1244      -8.382477    
    4272.591       113.5033      -8.383232    
    6408.386       110.7582      -7.255043    
    8544.181       109.6600      -5.604904    
    10679.98       109.6189      -3.514221    
    11569.25       124.1076       11.73862    
    11590.44       129.7908       17.43931    
    11604.95       129.2290       16.88941    
    11632.10       129.0574       16.74019    
    11662.81       128.7798       16.48775    
    11696.80       128.5268       16.26254    
    11733.84       128.1913       15.95728    
    11774.28       128.0476       15.84648    
    11816.98       127.8486       15.68210    
    11864.30       127.5571       15.42877    
    11914.98       127.4625       15.37489    
    11969.19       127.0603       15.01600    
    12025.86       127.0663       15.06720    
    12084.85       126.8928       14.94041    
    12147.20       126.6559       14.75272    
    12217.99       126.4498       14.60208    
